'2012-3-31',7.7077,0.0
'2012-4-1',7.807,0.0
'2012-4-2',9.2918,0.0042
'2012-4-3',7.7599,0.0
'2012-4-4',17.7124,0.0702
'2012-4-5',16.9314,0.0053
'2012-4-6',17.0425,0.0046
'2012-4-7',9.7376,0.0
'2012-4-8',10.3587,0.0
'2012-4-9',10.7234,0.0
'2012-4-10',10.8526,0.0
'2012-4-11',11.954,0.003
'2012-4-12',10.6938,0.0
'2012-4-13',10.5199,0.0
'2012-4-14',10.328,0.0
'2012-4-15',10.1301,0.0
'2012-4-16',9.932,0.0
'2012-4-17',9.7363,0.0
'2012-4-18',9.5438,0.0
'2012-4-19',9.3549,0.0
'2012-4-20',9.1697,0.0
'2012-4-21',30.3013,0.0745
'2012-4-22',9.1086,0.0
'2012-4-23',9.2026,0.0
'2012-4-24',9.2898,0.0
'2012-4-25',10.4644,0.0039
'2012-4-26',9.2727,0.0
'2012-4-27',9.1731,0.0
'2012-4-28',9.0404,0.0
'2012-4-29',8.8868,0.0
'2012-4-30',8.723,0.0
'2012-5-1',8.5558,0.0
'2012-5-2',8.3886,0.0
'2012-5-3',8.4452,0.0005
'2012-5-4',8.062,0.0
'2012-5-5',7.9016,0.0
'2012-5-6',7.7451,0.0
'2012-5-7',7.5918,0.0
'2012-5-8',7.4415,0.0
'2012-5-9',7.2941,0.0
'2012-5-10',7.1497,0.0
'2012-5-11',7.0081,0.0
'2012-5-12',6.8694,0.0
'2012-5-13',6.7333,0.0
'2012-5-14',11.2404,4.2954
'2012-5-15',6.4723,0.0
'2012-5-16',6.3412,0.0
'2012-5-17',6.2185,0.0
'2012-5-18',6.0926,0.0
'2012-5-19',5.9719,0.0
'2012-5-20',5.8537,0.0
'2012-5-21',5.7378,0.0
'2012-5-22',5.6242,0.0
'2012-5-23',5.5128,0.0
'2012-5-24',5.4036,0.0
'2012-5-25',5.2966,0.0
'2012-5-26',5.1917,0.0
'2012-5-27',5.0894,0.0
'2012-5-28',4.9882,0.0
'2012-5-29',4.8894,0.0
'2012-5-30',7.1206,0.0067
'2012-5-31',7.8455,0.0087
'2012-6-1',4.6057,0.0
'2012-6-2',4.5135,0.0
'2012-6-3',4.4241,0.0
'2012-6-4',4.3365,0.0
'2012-6-5',4.2506,0.0
'2012-6-6',4.1665,0.0
'2012-6-7',4.0909,0.0073
'2012-6-8',4.0031,0.0
'2012-6-9',3.9238,0.0
'2012-6-10',3.8461,0.0
'2012-6-11',22.6165,3.8564
'2012-6-12',3.7027,0.0
'2012-6-13',4.0071,0.0007
'2012-6-14',3.5505,0.0
'2012-6-15',3.481,0.0
'2012-6-16',3.4125,0.0
'2012-6-17',3.3437,0.0
'2012-6-18',3.2775,0.0
'2012-6-19',3.2126,0.0
'2012-6-20',3.149,0.0
'2012-6-21',3.0866,0.0
'2012-6-22',3.0255,0.0
'2012-6-23',4.3604,0.8429
'2012-6-24',2.9076,0.0
'2012-6-25',2.8874,0.0001
'2012-6-26',9.8981,0.0242
'2012-6-27',3.1165,0.0071
'2012-6-28',2.6847,0.0
'2012-6-29',2.6302,0.0
'2012-6-30',9.826,0.0262
'2012-7-1',2.5286,0.0
'2012-7-2',2.4771,0.0
'2012-7-3',2.428,0.0
'2012-7-4',2.3799,0.0
'2012-7-5',2.3333,0.0
'2012-7-6',111.766,0.6508
'2012-7-7',2.7042,0.058
'2012-7-8',2.2469,0.0
'2012-7-9',2.2288,0.0
'2012-7-10',2.1994,0.0
'2012-7-11',2.3565,0.0006
'2012-7-12',2.121,0.0
'2012-7-13',5.7506,0.0115
'2012-7-14',2.2487,0.0009
'2012-7-15',71.9529,0.4087
'2012-7-16',2.4314,0.0
'2012-7-17',2.6976,0.0
'2012-7-18',2.9187,0.0
'2012-7-19',27.2811,0.1052
'2012-7-20',3.3952,0.0
'2012-7-21',3.5875,0.0
'2012-7-22',3.693,0.0
'2012-7-23',3.7152,0.0
'2012-7-24',3.6849,0.0
'2012-7-25',3.6282,0.0
'2012-7-26',3.5607,0.0
'2012-7-27',3.4908,0.0
'2012-7-28',3.4217,0.0
'2012-7-29',3.3539,0.0
'2012-7-30',3.2875,0.0
'2012-7-31',3.2224,0.0
'2012-8-1',3.1586,0.0
'2012-8-2',3.0961,0.0
'2012-8-3',3.0347,0.0
'2012-8-4',2.9747,0.0
'2012-8-5',2.9158,0.0
'2012-8-6',2.858,0.0
'2012-8-7',2.8014,0.0
'2012-8-8',2.746,0.0
'2012-8-9',2.6916,0.0
'2012-8-10',2.6383,0.0
'2012-8-11',2.586,0.0
'2012-8-12',42.3159,0.17
'2012-8-13',3.8454,0.0084
'2012-8-14',2.4402,0.0
'2012-8-15',9.8371,0.0236
'2012-8-16',6.4699,0.0121
'2012-8-17',9.6565,0.0228
'2012-8-18',2.2551,0.0
'2012-8-19',2.2061,0.0
'2012-8-20',2.3377,0.0002
'2012-8-21',2.5518,0.0004
'2012-8-22',22.7487,0.084
'2012-8-23',30.0587,0.1332
'2012-8-24',3.5855,0.0002
'2012-8-25',4.3101,0.0007
'2012-8-26',4.4129,0.0
'2012-8-27',4.7609,0.0
'2012-8-28',28.4672,0.0934
'2012-8-29',5.455,0.0
'2012-8-30',69.1653,0.3027
'2012-8-31',10.7154,0.0064
'2012-9-1',8.1689,0.0006
'2012-9-2',8.5272,0.0
'2012-9-3',9.0924,0.0
'2012-9-4',9.3907,0.0
'2012-9-5',10.8709,0.0033
'2012-9-6',9.5166,0.0
'2012-9-7',9.4473,0.0
'2012-9-8',37.6101,0.1273
'2012-9-9',9.4577,0.0
'2012-9-10',9.4945,0.0
'2012-9-11',9.4947,0.0
'2012-9-12',9.4319,0.0
'2012-9-13',9.3164,0.0
'2012-9-14',9.1686,0.0
'2012-9-15',9.0036,0.0
'2012-9-16',26.1758,0.0638
'2012-9-17',67.9251,0.2793
'2012-9-18',9.5707,0.0
'2012-9-19',10.0328,0.0
'2012-9-20',10.3749,0.0
'2012-9-21',10.5277,0.0
'2012-9-22',10.5236,0.0
'2012-9-23',10.4193,0.0
'2012-9-24',10.2614,0.0
'2012-9-25',10.0793,0.0
'2012-9-26',9.8883,0.0
'2012-9-27',9.6958,0.0
'2012-9-28',9.5051,0.0
'2012-9-29',9.3174,0.0
'2012-9-30',9.133,0.0
'2012-10-1',8.9523,0.0
'2012-10-2',8.775,0.0
'2012-10-3',8.6013,0.0
'2012-10-4',8.4309,0.0
'2012-10-5',8.264,0.0
'2012-10-6',8.1004,0.0
'2012-10-7',7.94,0.0
'2012-10-8',7.7827,0.0
'2012-10-9',7.6286,0.0
'2012-10-10',7.4776,0.0
'2012-10-11',7.3295,0.0
'2012-10-12',7.1844,0.0
'2012-10-13',7.0421,0.0
'2012-10-14',6.9027,0.0
'2012-10-15',6.766,0.0
'2012-10-16',6.632,0.0
'2012-10-17',6.5007,0.0
'2012-10-18',6.372,0.0
'2012-10-19',6.2458,0.0
'2012-10-20',6.1221,0.0
'2012-10-21',6.0009,0.0
'2012-10-22',7.8067,0.0052
'2012-10-23',5.7682,0.0
'2012-10-24',5.6514,0.0
'2012-10-25',5.5395,0.0
'2012-10-26',5.4298,0.0
'2012-10-27',6.1126,0.0019
'2012-10-28',5.2205,0.0
'2012-10-29',5.1136,0.0
'2012-10-30',5.0124,0.0
'2012-10-31',4.9131,0.0
'2012-11-1',4.8158,0.0
'2012-11-2',4.7205,0.0
'2012-11-3',4.627,0.0
'2012-11-4',4.5354,0.0
'2012-11-5',4.5234,0.0001
'2012-11-6',4.3584,0.0
'2012-11-7',4.2713,0.0
'2012-11-8',4.1867,0.0
'2012-11-9',4.1038,0.0
'2012-11-10',4.0227,0.0
'2012-11-11',8.7653,0.0125
'2012-11-12',4.0312,0.0
'2012-11-13',4.0611,0.0
'2012-11-14',4.1484,0.0
'2012-11-15',4.2033,0.0
'2012-11-16',4.2091,0.0
'2012-11-17',4.1756,0.0
'2012-11-18',4.1179,0.0
'2012-11-19',4.0478,0.0
'2012-11-20',3.9726,0.0
'2012-11-21',3.8959,0.0
'2012-11-22',3.8195,0.0
'2012-11-23',3.7442,0.0
'2012-11-24',3.6702,0.0
'2012-11-25',3.5975,0.0
'2012-11-26',3.5263,0.0
'2012-11-27',3.4565,0.0
'2012-11-28',3.3898,0.0
'2012-11-29',3.321,0.0
'2012-11-30',3.2552,0.0
'2012-12-1',3.1907,0.0
'2012-12-2',3.1276,0.0
'2012-12-3',3.0656,0.0
'2012-12-4',3.0049,0.0
'2012-12-5',2.9454,0.0
'2012-12-6',2.8871,0.0
'2012-12-7',2.8299,0.0
'2012-12-8',2.7739,0.0
'2012-12-9',2.719,0.0
'2012-12-10',2.6651,0.0
'2012-12-11',2.6124,0.0
'2012-12-12',2.5606,0.0
'2012-12-13',2.5099,0.0
'2012-12-14',2.4602,0.0
'2012-12-15',2.4115,0.0
'2012-12-16',2.3638,0.0
'2012-12-17',2.317,0.0
'2012-12-18',2.2711,0.0
'2012-12-19',2.2261,0.0
'2012-12-20',2.182,0.0
'2012-12-21',2.1388,0.0
'2012-12-22',2.0965,0.0
'2012-12-23',2.055,0.0
'2012-12-24',2.0143,0.0
'2012-12-25',1.9744,0.0
'2012-12-26',1.9353,0.0
'2012-12-27',1.897,0.0
'2012-12-28',1.8594,0.0
'2012-12-29',1.8226,0.0
'2012-12-30',1.7865,0.0
'2012-12-31',1.7511,0.0
'2013-1-1',1.7164,0.0
'2013-1-2',1.6825,0.0
'2013-1-3',1.6491,0.0
'2013-1-4',1.6165,0.0
'2013-1-5',1.5845,0.0
'2013-1-6',1.5531,0.0
'2013-1-7',1.5223,0.0
'2013-1-8',1.4922,0.0
'2013-1-9',1.4627,0.0
'2013-1-10',1.4337,0.0
'2013-1-11',1.4053,0.0
'2013-1-12',1.3775,0.0
'2013-1-13',1.3502,0.0
'2013-1-14',1.3235,0.0
'2013-1-15',1.2973,0.0
'2013-1-16',1.2716,0.0
'2013-1-17',1.2464,0.0
'2013-1-18',1.2217,0.0
'2013-1-19',1.1975,0.0
'2013-1-20',1.1738,0.0
'2013-1-21',1.1506,0.0
'2013-1-22',1.1278,0.0
'2013-1-23',1.1055,0.0
'2013-1-24',1.0836,0.0
'2013-1-25',1.0621,0.0
'2013-1-26',1.0411,0.0
'2013-1-27',1.0205,0.0
'2013-1-28',1.0003,0.0
'2013-1-29',0.9804,0.0
'2013-1-30',0.961,0.0
'2013-1-31',6.4357,41.2891
'2013-2-1',16.2101,1.0986
'2013-2-2',1.1634,0.0
'2013-2-3',1.3542,0.0
'2013-2-4',1.5298,0.0
'2013-2-5',1.655,0.0
'2013-2-6',1.7248,0.0
'2013-2-7',1.7511,0.0
'2013-2-8',1.7489,0.0
'2013-2-9',1.7306,0.0
'2013-2-10',1.7039,0.0
'2013-2-11',1.6737,0.0
'2013-2-12',1.642,0.0
'2013-2-13',1.6101,0.0
'2013-2-14',1.5784,0.0
'2013-2-15',1.5473,0.0
'2013-2-16',1.5167,0.0
'2013-2-17',1.4867,0.0
'2013-2-18',1.4572,0.0
'2013-2-19',1.4284,0.0
'2013-2-20',1.4001,0.0
'2013-2-21',1.3724,0.0
'2013-2-22',1.3452,0.0
'2013-2-23',1.3186,0.0
'2013-2-24',1.2925,0.0
'2013-2-25',1.2669,0.0
'2013-2-26',1.2418,0.0
'2013-2-27',10.4751,0.4478
'2013-2-28',10.3942,0.0653
'2013-3-1',1.8625,0.0
'2013-3-2',2.2537,0.0
'2013-3-3',2.5845,0.0
'2013-3-4',2.8074,0.0
'2013-3-5',6.5008,0.0074
'2013-3-6',16.039,0.0092
'2013-3-7',4.2231,0.0
'2013-3-8',15.469,0.001
'2013-3-9',6.8345,0.0009
'2013-3-10',6.7519,0.0
'2013-3-11',7.3483,0.0
'2013-3-12',7.681,0.0
'2013-3-13',7.802,0.0
'2013-3-14',7.7876,0.0
'2013-3-15',18.7041,0.0479
'2013-3-16',7.6635,0.0
'2013-3-17',7.5813,0.0
'2013-3-18',8.4082,0.0019
'2013-3-19',7.5541,0.0
'2013-3-20',7.544,0.0
'2013-3-21',7.4951,0.0
'2013-3-22',8.9989,0.0047
'2013-3-23',7.3974,0.0
'2013-3-24',7.3276,0.0
'2013-3-25',7.2338,0.0
'2013-3-26',7.1201,0.0
'2013-3-27',8.2078,0.0036
'2013-3-28',6.8628,0.0
'2013-3-29',6.7299,0.0
'2013-3-30',6.598,0.0
'2013-3-31',6.4683,0.0
'2013-4-1',6.34,0.0
'2013-4-2',6.2758,0.0001
'2013-4-3',6.0915,0.0
'2013-4-4',5.9708,0.0
'2013-4-5',5.8526,0.0
'2013-4-6',6.645,0.0024
'2013-4-7',5.6247,0.0
'2013-4-8',5.515,0.0
'2013-4-9',5.4026,0.0
'2013-4-10',5.2957,0.0
'2013-4-11',5.1908,0.0
'2013-4-12',5.088,0.0
'2013-4-13',4.9873,0.0
'2013-4-14',4.9665,0.0002
'2013-4-15',4.7917,0.0
'2013-4-16',4.6968,0.0
'2013-4-17',4.6038,0.0
'2013-4-18',4.5127,0.0
'2013-4-19',4.4233,0.0
'2013-4-20',4.3389,0.0
'2013-4-21',4.25,0.0
'2013-4-22',4.1657,0.0
'2013-4-23',4.09,0.0
'2013-4-24',4.0044,0.0
'2013-4-25',4.1201,0.0004
'2013-4-26',3.8454,0.0
'2013-4-27',3.7693,0.0
'2013-4-28',3.6947,0.0
'2013-4-29',3.6215,0.0
'2013-4-30',3.5498,0.0
'2013-5-1',3.4812,0.0
'2013-5-2',3.7423,0.0006
'2013-5-3',3.9724,0.0012
'2013-5-4',3.2775,0.0
'2013-5-5',3.212,0.0
'2013-5-6',3.1484,0.0
'2013-5-7',3.086,0.0
'2013-5-8',3.0249,0.0
'2013-5-9',2.965,0.0
'2013-5-10',2.9317,0.0552
'2013-5-11',2.8488,0.0
'2013-5-12',2.7924,0.0
'2013-5-13',2.7371,0.0
'2013-5-14',2.6829,0.0
'2013-5-15',2.6297,0.0
'2013-5-16',2.5777,0.0
'2013-5-17',2.5266,0.0
'2013-5-18',2.4771,0.0
'2013-5-19',17.6465,3.0521
'2013-5-20',2.3868,0.0
'2013-5-21',2.3324,0.0
'2013-5-22',2.2862,0.0
'2013-5-23',2.2409,0.0
'2013-5-24',2.1966,0.0
'2013-5-25',2.1531,0.0
'2013-5-26',2.1104,0.0
'2013-5-27',5.9069,0.0114
'2013-5-28',5.6968,0.0203
'2013-5-29',1.9907,0.0
'2013-5-30',1.9482,0.0
'2013-5-31',1.9096,0.0
'2013-6-1',1.8718,0.0
'2013-6-2',1.8347,0.0
'2013-6-3',1.7984,0.0
'2013-6-4',1.7628,0.0
'2013-6-5',1.7279,0.0
'2013-6-6',1.6937,0.0
'2013-6-7',1.6601,0.0
'2013-6-8',1.6272,0.0
'2013-6-9',1.595,0.0
'2013-6-10',1.5634,0.0
'2013-6-11',1.5325,0.0
'2013-6-12',1.5028,0.0
'2013-6-13',1.4724,0.0
'2013-6-14',1.4432,0.0
'2013-6-15',1.4147,0.0
'2013-6-16',1.3866,0.0
'2013-6-17',1.3592,0.0
'2013-6-18',8.5713,8.4512
'2013-6-19',6.9253,0.1752
'2013-6-20',1.2802,0.0
'2013-6-21',1.2547,0.0
'2013-6-22',1.2298,0.0
'2013-6-23',1.2055,0.0
'2013-6-24',1.3156,0.0003
'2013-6-25',10.8089,0.0273
'2013-6-26',1.1445,0.0
'2013-6-27',1.407,0.0006
'2013-6-28',2.7811,0.0044
'2013-6-29',1.0692,0.0
'2013-6-30',1.048,0.0
'2013-7-1',1.0273,0.0
'2013-7-2',1.0108,0.0
'2013-7-3',0.987,0.0
'2013-7-4',0.9674,0.0
'2013-7-5',1.2609,0.0007
'2013-7-6',0.9295,0.0
'2013-7-7',0.9111,0.0
'2013-7-8',1.1705,0.0007
'2013-7-9',0.8754,0.0
'2013-7-10',1.4245,0.0015
'2013-7-11',2.7409,0.0042
'2013-7-12',4.0496,0.0105
'2013-7-13',20.2241,0.0882
'2013-7-14',50.4802,0.3006
'2013-7-15',117.0739,0.8372
'2013-7-16',3.2359,0.0
'2013-7-17',4.8341,0.0017
'2013-7-18',19.7655,0.054
'2013-7-19',5.688,0.0
'2013-7-20',6.1232,0.0
'2013-7-21',6.341,0.0
'2013-7-22',44.7316,0.1642
'2013-7-23',11.8527,0.0097
'2013-7-24',9.0928,0.0032
'2013-7-25',7.8124,0.0
'2013-7-26',8.0932,0.0
'2013-7-27',8.1934,0.0
'2013-7-28',8.1597,0.0
'2013-7-29',8.0534,0.0
'2013-7-30',7.9138,0.0
'2013-7-31',9.7339,0.0049
'2013-8-1',7.613,0.0
'2013-8-2',7.4591,0.0
'2013-8-3',7.3114,0.0
'2013-8-4',7.1666,0.0
'2013-8-5',7.0247,0.0
'2013-8-6',6.8856,0.0
'2013-8-7',6.7492,0.0
'2013-8-8',6.6156,0.0
'2013-8-9',6.5138,0.0001
'2013-8-10',7.3976,0.0024
'2013-8-11',6.231,0.0
'2013-8-12',6.107,0.0
'2013-8-13',5.986,0.0
'2013-8-14',5.8675,0.0
'2013-8-15',5.7513,0.0
'2013-8-16',5.6374,0.0
'2013-8-17',5.5258,0.0
'2013-8-18',5.4164,0.0
'2013-8-19',5.3091,0.0
'2013-8-20',5.204,0.0
'2013-8-21',5.101,0.0
'2013-8-22',5.0,0.0
'2013-8-23',11.889,0.0214
'2013-8-24',4.808,0.0
'2013-8-25',4.7088,0.0
'2013-8-26',4.6155,0.0
'2013-8-27',4.5241,0.0
'2013-8-28',4.4346,0.0
'2013-8-29',4.3507,0.0
'2013-8-30',4.2607,0.0
'2013-8-31',4.1763,0.0
'2013-9-1',4.0936,0.0
'2013-9-2',4.0126,0.0
'2013-9-3',3.9331,0.0
'2013-9-4',3.8552,0.0
'2013-9-5',3.7789,0.0
'2013-9-6',3.7041,0.0
'2013-9-7',3.6307,0.0
'2013-9-8',3.5588,0.0
'2013-9-9',3.4884,0.0
'2013-9-10',3.4208,0.0
'2013-9-11',4.3571,0.0023
'2013-9-12',3.2871,0.0
'2013-9-13',10.1997,0.0202
'2013-9-14',26.7133,0.0913
'2013-9-15',3.104,0.0
'2013-9-16',3.0326,0.0
'2013-9-17',2.9726,0.0
'2013-9-18',2.9137,0.0
'2013-9-19',2.856,0.0
'2013-9-20',2.7995,0.0
'2013-9-21',2.744,0.0
'2013-9-22',3.7903,0.003
'2013-9-23',2.6395,0.0
'2013-9-24',2.6034,0.0
'2013-9-25',3.4658,0.0019
'2013-9-26',2.4939,0.0
'2013-9-27',2.4349,0.0
'2013-9-28',2.3858,0.0
'2013-9-29',17.2827,0.0494
'2013-9-30',6.2544,0.0061
'2013-10-1',3.5082,0.0
'2013-10-2',4.0557,0.0
'2013-10-3',4.4489,0.0
'2013-10-4',4.6601,0.0
'2013-10-5',4.7313,0.0
'2013-10-6',4.8501,0.0003
'2013-10-7',4.6633,0.0
'2013-10-8',18.0799,0.0474
'2013-10-9',4.8778,0.0
'2013-10-10',5.0878,0.0
'2013-10-11',5.265,0.0
'2013-10-12',5.3493,0.0
'2013-10-13',5.3516,0.0
'2013-10-14',5.3002,0.0
'2013-10-15',10.4169,0.0148
'2013-10-16',5.4288,0.0
'2013-10-17',5.5682,0.0
'2013-10-18',5.6787,0.0
'2013-10-19',5.718,0.0
'2013-10-20',5.6922,0.0
'2013-10-21',5.6237,0.0
'2013-10-22',5.5327,0.0
'2013-10-23',5.4317,0.0
'2013-10-24',5.3276,0.0
'2013-10-25',5.2234,0.0
'2013-10-26',5.1205,0.0
'2013-10-27',5.0193,0.0
'2013-10-28',4.9199,0.0
'2013-10-29',4.8225,0.0
'2013-10-30',4.7271,0.0
'2013-10-31',4.6335,0.0
'2013-11-1',4.5417,0.0
'2013-11-2',4.4518,0.0
'2013-11-3',4.3636,0.0
'2013-11-4',4.2772,0.0
'2013-11-5',4.1925,0.0
'2013-11-6',4.1095,0.0
'2013-11-7',4.0712,0.0001
'2013-11-8',3.9484,0.0
'2013-11-9',3.8714,0.0
'2013-11-10',3.7965,0.0
'2013-11-11',3.7184,0.0
'2013-11-12',3.6448,0.0
'2013-11-13',3.5726,0.0
'2013-11-14',3.5019,0.0
'2013-11-15',3.4325,0.0
'2013-11-16',3.3646,0.0
'2013-11-17',3.298,0.0
'2013-11-18',3.2327,0.0
'2013-11-19',3.1686,0.0
'2013-11-20',3.1059,0.0
'2013-11-21',3.0444,0.0
'2013-11-22',2.9841,0.0
'2013-11-23',2.925,0.0
'2013-11-24',3.1946,0.0008
'2013-11-25',9.4217,0.0192
'2013-11-26',2.7577,0.0
'2013-11-27',2.7001,0.0
'2013-11-28',2.6467,0.0
'2013-11-29',2.5943,0.0
'2013-11-30',2.5429,0.0
'2013-12-1',4.92,0.0074
'2013-12-2',2.5029,0.0
'2013-12-3',2.5037,0.0
'2013-12-4',2.5007,0.0
'2013-12-5',2.4824,0.0
'2013-12-6',2.4508,0.0
'2013-12-7',2.4109,0.0
'2013-12-8',2.3671,0.0
'2013-12-9',2.5952,0.0006
'2013-12-10',2.3435,0.0
'2013-12-11',2.3653,0.0
'2013-12-12',2.3915,0.0
'2013-12-13',2.4053,0.0
'2013-12-14',2.4009,0.0
'2013-12-15',2.38,0.0
'2013-12-16',2.3479,0.0
'2013-12-17',2.3092,0.0
'2013-12-18',2.2673,0.0
'2013-12-19',2.2242,0.0
'2013-12-20',2.181,0.0
'2013-12-21',2.1383,0.0
'2013-12-22',2.0963,0.0
'2013-12-23',2.055,0.0
'2013-12-24',2.0144,0.0
'2013-12-25',1.9747,0.0
'2013-12-26',1.9357,0.0
'2013-12-27',1.8974,0.0
'2013-12-28',1.8599,0.0
'2013-12-29',1.823,0.0
'2013-12-30',1.7869,0.0
'2013-12-31',1.7516,0.0
'2014-1-1',1.7169,0.0
'2014-1-2',1.6829,0.0
'2014-1-3',1.6496,0.0
'2014-1-4',1.6169,0.0
'2014-1-5',1.5849,0.0
'2014-1-6',1.5536,0.0
'2014-1-7',1.5229,0.0
'2014-1-8',1.4929,0.0
'2014-1-9',1.4634,0.0
'2014-1-10',1.4344,0.0
'2014-1-11',1.406,0.0
'2014-1-12',1.3782,0.0
'2014-1-13',1.3509,0.0
'2014-1-14',1.3242,0.0
'2014-1-15',1.298,0.0
'2014-1-16',1.2723,0.0
'2014-1-17',1.2471,0.0
'2014-1-18',1.2224,0.0
'2014-1-19',1.1982,0.0
'2014-1-20',1.1744,0.0
'2014-1-21',1.1512,0.0
'2014-1-22',1.1284,0.0
'2014-1-23',1.106,0.0
'2014-1-24',1.0841,0.0
'2014-1-25',3.0567,15.0406
'2014-1-26',1.3906,0.0
'2014-1-27',1.6481,0.0
'2014-1-28',1.8831,0.0
'2014-1-29',2.0498,0.0
'2014-1-30',2.3942,0.0637
'2014-1-31',2.2906,0.0
'2014-2-1',2.3784,0.0
'2014-2-2',13.6348,0.735
'2014-2-3',2.6408,0.0
'2014-2-4',2.7803,0.0
'2014-2-5',2.8886,0.0
'2014-2-6',2.9497,0.0
'2014-2-7',2.9668,0.0
'2014-2-8',2.9514,0.0
'2014-2-9',2.916,0.0
'2014-2-10',2.8696,0.0
'2014-2-11',2.8181,0.0
'2014-2-12',2.7646,0.0
'2014-2-13',2.7109,0.0
'2014-2-14',2.6576,0.0
'2014-2-15',2.6051,0.0
'2014-2-16',2.5536,0.0
'2014-2-17',2.5031,0.0
'2014-2-18',2.4535,0.0
'2014-2-19',2.4049,0.0
'2014-2-20',2.3573,0.0
'2014-2-21',2.3106,0.0
'2014-2-22',2.2649,0.0
'2014-2-23',2.22,0.0
'2014-2-24',2.1761,0.0
'2014-2-25',5.514,0.0581
'2014-2-26',2.6385,0.0
'2014-2-27',4.0809,0.0003
'2014-2-28',3.7805,0.0
'2014-3-1',4.3414,0.0
'2014-3-2',4.7619,0.0
'2014-3-3',5.0171,0.0
'2014-3-4',10.9899,0.0033
'2014-3-5',5.5538,0.0
'2014-3-6',5.8345,0.0
'2014-3-7',6.0574,0.0
'2014-3-8',6.1864,0.0
'2014-3-9',6.2242,0.0
'2014-3-10',6.1938,0.0
'2014-3-11',6.1207,0.0
'2014-3-12',6.9691,0.0025
'2014-3-13',6.1176,0.0
'2014-3-14',6.1659,0.0
'2014-3-15',17.4624,0.0269
'2014-3-16',23.5779,0.0011
'2014-3-17',25.2345,0.0015
'2014-3-18',22.4318,0.0044
'2014-3-19',8.7459,0.0
'2014-3-20',9.5191,0.0
'2014-3-21',10.0881,0.0
'2014-3-22',18.8927,0.0063
'2014-3-23',10.9282,0.0
'2014-3-24',11.1419,0.0
'2014-3-25',11.2042,0.0
'2014-3-26',11.142,0.0
'2014-3-27',11.0015,0.0
'2014-3-28',10.8202,0.0
'2014-3-29',10.6215,0.0
'2014-3-30',10.5293,0.0003
'2014-3-31',10.2134,0.0
'2014-4-1',10.012,0.0
'2014-4-2',9.8141,0.0
'2014-4-3',13.3191,0.0109
'2014-4-4',9.4339,0.0
'2014-4-5',9.2441,0.0
'2014-4-6',9.0601,0.0
'2014-4-7',12.3832,0.0064
'2014-4-8',8.9034,0.0
'2014-4-9',8.8357,0.0
'2014-4-10',8.7355,0.0
'2014-4-11',8.6051,0.0
'2014-4-12',8.4557,0.0
'2014-4-13',8.2977,0.0
'2014-4-14',8.1375,0.0
'2014-4-15',7.9778,0.0
'2014-4-16',7.8205,0.0
'2014-4-17',7.6658,0.0
'2014-4-18',7.5141,0.0
'2014-4-19',7.3653,0.0
'2014-4-20',7.2195,0.0
'2014-4-21',7.0765,0.0
'2014-4-22',6.9364,0.0
'2014-4-23',6.7991,0.0
'2014-4-24',6.6644,0.0
'2014-4-25',6.5325,0.0
'2014-4-26',6.4031,0.0
'2014-4-27',6.2763,0.0
'2014-4-28',21.6458,0.0512
'2014-4-29',73.4016,0.3243
'2014-4-30',6.4572,0.0
'2014-5-1',6.7251,0.0
'2014-5-2',7.0043,0.0
'2014-5-3',7.1621,0.0
'2014-5-4',7.1947,0.0
'2014-5-5',7.1419,0.0
'2014-5-6',7.042,0.0
'2014-5-7',6.9203,0.0
'2014-5-8',8.8648,2.4076
'2014-5-9',6.66,0.0
'2014-5-10',6.5279,0.0
'2014-5-11',6.4015,0.0
'2014-5-12',6.2808,0.0
'2014-5-13',6.1482,0.0
'2014-5-14',6.0265,0.0
'2014-5-15',5.9072,0.0
'2014-5-16',5.7902,0.0
'2014-5-17',5.6755,0.0
'2014-5-18',5.5632,0.0
'2014-5-19',5.453,0.0
'2014-5-20',5.345,0.0
'2014-5-21',5.2392,0.0
'2014-5-22',5.1354,0.0
'2014-5-23',5.0338,0.0
'2014-5-24',4.9341,0.0
'2014-5-25',4.8364,0.0
'2014-5-26',4.7406,0.0
'2014-5-27',4.6467,0.0
'2014-5-28',4.5547,0.0
'2014-5-29',4.4645,0.0
'2014-5-30',4.3761,0.0
'2014-5-31',4.2895,0.0
'2014-6-1',4.2045,0.0
'2014-6-2',4.1213,0.0
'2014-6-3',7.4428,2.5949
'2014-6-4',5.7855,0.0176
'2014-6-5',9.3357,0.0239
'2014-6-6',3.8133,0.0
'2014-6-7',3.7291,0.0
'2014-6-8',3.6553,0.0
'2014-6-9',3.5863,0.0
'2014-6-10',3.6179,0.1684
'2014-6-11',3.4427,0.0
'2014-6-12',3.3742,0.0
'2014-6-13',3.3172,0.0
'2014-6-14',3.2419,0.0
'2014-6-15',3.1777,0.0
'2014-6-16',3.1148,0.0
'2014-6-17',3.0531,0.0
'2014-6-18',2.9943,0.0
'2014-6-19',2.9334,0.0
'2014-6-20',2.8753,0.0
'2014-6-21',2.8208,0.0
'2014-6-22',2.7636,0.0
'2014-6-23',8.6489,0.0382
'2014-6-24',5.6717,0.056
'2014-6-25',2.602,0.0
'2014-6-26',2.5502,0.0
'2014-6-27',2.4997,0.0
'2014-6-28',2.4505,0.0
'2014-6-29',2.4017,0.0
